IND_NAME,DIM_GEO_NAME,DIM_1_CODE,VALUE_NUMERIC
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Saint Kitts and Nevis,SEX_BTSX,6.341179848
Tuberculosis incidence (per 100 000 population),Saint Kitts and Nevis,,1.600000024
UHC: Service coverage index,Saint Kitts and Nevis,,78.95278168
Under-five mortality rate (per 1000 live births),Saint Kitts and Nevis,SEX_BTSX,15.41388988
Adolescent birth rate (per 1000 women),Saint Lucia,AGEGROUP_YEARS10-14,0.839999974
Adolescent birth rate (per 1000 women),Saint Lucia,AGEGROUP_YEARS15-19,23.98999977
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Saint Lucia,SEX_BTSX,27.68927956
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Saint Lucia,SEX_BTSX,39.79999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Saint Lucia,SEX_BTSX,33.46512985
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Saint Lucia,SEX_BTSX,13.80000019
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Saint Lucia,,0.179100007
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Saint Lucia,,8.938559532
Average of 15 International Health Regulations core capacity scores,Saint Lucia,,67.0
Density of dentists (per 10 000 population) ,Saint Lucia,,1.748999953
Density of medical doctors (per 10 000 population) ,Saint Lucia,,6.546000004
Density of nursing and midwifery personnel (per 10 000 population) ,Saint Lucia,,32.22299957
Density of pharmacists (per 10 000 population) ,Saint Lucia,,4.458000183
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Saint Lucia,,81.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Saint Lucia,,8.680000305
Healthy life expectancy at birth (years),Saint Lucia,SEX_BTSX,61.76200104
Healthy life expectancy at birth (years),Saint Lucia,SEX_MLE,60.12858963
Healthy life expectancy at birth (years),Saint Lucia,SEX_FMLE,63.55140305
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Saint Lucia,,0.219999999
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Saint Lucia,SEX_FMLE,73.0
Life expectancy at birth (years),Saint Lucia,SEX_MLE,68.00482178
Life expectancy at birth (years),Saint Lucia,SEX_BTSX,71.11304474
Life expectancy at birth (years),Saint Lucia,SEX_FMLE,74.47416687
Maternal mortality ratio (per 100 000 live births),Saint Lucia,,73.26798248
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Saint Lucia,,63.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Saint Lucia,SEX_BTSX,5.800000191
Mortality rate due to homicide (per 100 000 population),Saint Lucia,,20.09343338
Mortality rate from unintentional poisoning (per 100 000 population),Saint Lucia,,0.146079332
Neonatal mortality rate (per 1000 live births),Saint Lucia,SEX_BTSX,11.14838982
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Saint Lucia,,0.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Saint Lucia,,6.170000076
Population with household expenditures on health > 25% of total household expenditure or income (%),Saint Lucia,,1.769999981
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Saint Lucia,SEX_FMLE,14.30000019
Prevalence of obesity among children and adolescents (5–19 years) (%),Saint Lucia,SEX_BTSX,19.29578972
Prevalence of overweight in children under 5 (%),Saint Lucia,,6.0
Prevalence of stunting in children under 5 (%),Saint Lucia,,2.5
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Saint Lucia,,16.22146797
Proportion of births attended by skilled health personnel (%),Saint Lucia,,100.0
Proportion of population with primary reliance on clean fuels and technology (%),Saint Lucia,,92.5
Reported number of people requiring interventions against NTDs,Saint Lucia,,26.0
Road traffic mortality rate (per 100 000 population),Saint Lucia,,8.899999619
Suicide mortality rate (per 100 000 population),Saint Lucia,,5.301181316
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Saint Lucia,SEX_BTSX,9.471229553
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Saint Lucia,,15.89000034
Tuberculosis incidence (per 100 000 population),Saint Lucia,,1.299999952
UHC: Service coverage index,Saint Lucia,,76.81477356
Under-five mortality rate (per 1000 live births),Saint Lucia,SEX_BTSX,17.30113983
Adolescent birth rate (per 1000 women),Saint Vincent and the Grenadines,AGEGROUP_YEARS10-14,1.799999952
Adolescent birth rate (per 1000 women),Saint Vincent and the Grenadines,AGEGROUP_YEARS15-19,37.13999939
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Saint Vincent and the Grenadines,SEX_BTSX,34.36891937
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Saint Vincent and the Grenadines,SEX_BTSX,39.29999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Saint Vincent and the Grenadines,SEX_BTSX,33.24897003
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Saint Vincent and the Grenadines,,0.002
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Saint Vincent and the Grenadines,,9.505849838
Average of 15 International Health Regulations core capacity scores,Saint Vincent and the Grenadines,,59.26670074
Density of nursing and midwifery personnel (per 10 000 population) ,Saint Vincent and the Grenadines,,73.40899658
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Saint Vincent and the Grenadines,,92.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Saint Vincent and the Grenadines,,9.600000381
Healthy life expectancy at birth (years),Saint Vincent and the Grenadines,SEX_BTSX,62.87965012
Healthy life expectancy at birth (years),Saint Vincent and the Grenadines,SEX_FMLE,64.51363373
Healthy life expectancy at birth (years),Saint Vincent and the Grenadines,SEX_MLE,61.52500916
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Saint Vincent and the Grenadines,,0.150000006
Life expectancy at birth (years),Saint Vincent and the Grenadines,SEX_FMLE,75.52495575
Life expectancy at birth (years),Saint Vincent and the Grenadines,SEX_BTSX,72.55709076
Life expectancy at birth (years),Saint Vincent and the Grenadines,SEX_MLE,70.02336884
Maternal mortality ratio (per 100 000 live births),Saint Vincent and the Grenadines,,61.79402924
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Saint Vincent and the Grenadines,,94.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Saint Vincent and the Grenadines,SEX_BTSX,5.300000191
Mortality rate due to homicide (per 100 000 population),Saint Vincent and the Grenadines,,34.61870193
Mortality rate from unintentional poisoning (per 100 000 population),Saint Vincent and the Grenadines,,0.004313122
Neonatal mortality rate (per 1000 live births),Saint Vincent and the Grenadines,SEX_BTSX,5.935813904
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Saint Vincent and the Grenadines,,0.0
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Saint Vincent and the Grenadines,SEX_FMLE,17.0
Prevalence of obesity among children and adolescents (5–19 years) (%),Saint Vincent and the Grenadines,SEX_BTSX,18.54552078
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Saint Vincent and the Grenadines,,22.71330452
Proportion of births attended by skilled health personnel (%),Saint Vincent and the Grenadines,,99.0
Proportion of population with primary reliance on clean fuels and technology (%),Saint Vincent and the Grenadines,,90.0
Reported number of people requiring interventions against NTDs,Saint Vincent and the Grenadines,,782.0
Road traffic mortality rate (per 100 000 population),Saint Vincent and the Grenadines,,4.800000191
Suicide mortality rate (per 100 000 population),Saint Vincent and the Grenadines,,0.394658983
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Saint Vincent and the Grenadines,SEX_BTSX,7.158010006
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Saint Vincent and the Grenadines,,4.239999771
Tuberculosis incidence (per 100 000 population),Saint Vincent and the Grenadines,,11.0
UHC: Service coverage index,Saint Vincent and the Grenadines,,68.83348846
Under-five mortality rate (per 1000 live births),Saint Vincent and the Grenadines,SEX_BTSX,10.89992046
Adolescent birth rate (per 1000 women),Samoa,AGEGROUP_YEARS10-14,0.449999988
Adolescent birth rate (per 1000 women),Samoa,AGEGROUP_YEARS15-19,54.91999817
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Samoa,SEX_BTSX,145.4619446
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Samoa,SEX_BTSX,38.29999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Samoa,SEX_BTSX,62.42938995
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Samoa,SEX_BTSX,22.5
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Samoa,,0.769699991
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Samoa,,8.073860168
Average of 15 International Health Regulations core capacity scores,Samoa,,45.93330002
Density of dentists (per 10 000 population) ,Samoa,,0.884000003
Density of medical doctors (per 10 000 population) ,Samoa,,5.484000206
Density of nursing and midwifery personnel (per 10 000 population) ,Samoa,,30.15399933
Density of pharmacists (per 10 000 population) ,Samoa,,0.232999995
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Samoa,,76.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Samoa,,14.75
Healthy life expectancy at birth (years),Samoa,SEX_FMLE,61.88774109
Healthy life expectancy at birth (years),Samoa,SEX_MLE,61.30164337
Healthy life expectancy at birth (years),Samoa,SEX_BTSX,61.57028198
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Samoa,,0.340000004
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Samoa,SEX_FMLE,87.0
Life expectancy at birth (years),Samoa,SEX_BTSX,70.27371979
Life expectancy at birth (years),Samoa,SEX_FMLE,71.58085632
Life expectancy at birth (years),Samoa,SEX_MLE,69.07190704
Maternal mortality ratio (per 100 000 live births),Samoa,,59.07907104
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Samoa,,45.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Samoa,SEX_BTSX,8.199999809
Mortality rate due to homicide (per 100 000 population),Samoa,,2.382338047
Mortality rate from unintentional poisoning (per 100 000 population),Samoa,,0.300965637
Neonatal mortality rate (per 1000 live births),Samoa,SEX_BTSX,6.211379051
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Samoa,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Samoa,,36.0
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Samoa,SEX_FMLE,26.79999924
Prevalence of obesity among children and adolescents (5–19 years) (%),Samoa,SEX_BTSX,23.54472923
Prevalence of overweight in children under 5 (%),Samoa,,7.900000095
Prevalence of stunting in children under 5 (%),Samoa,,7.400000095
Prevalence of wasting in children under 5 (%),Samoa,,3.099999905
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Samoa,,32.01361465
Proportion of births attended by skilled health personnel (%),Samoa,,88.90000153
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Samoa,,18.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Samoa,,40.0
Proportion of population using a hand-washing facility with soap and water (%),Samoa,,71.96437073
Proportion of population using safely-managed drinking-water services (%),Samoa,,62.19171143
Proportion of population using safely-managed sanitation services (%),Samoa,,42.92847061
Proportion of population with primary reliance on clean fuels and technology (%),Samoa,,39.59999847
Proportion of safely treated domestic wastewater flows (%),Samoa,,42.86320114
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Samoa,SEX_FMLE,27.0
Reported number of people requiring interventions against NTDs,Samoa,,191219.0
Road traffic mortality rate (per 100 000 population),Samoa,,9.600000381
Suicide mortality rate (per 100 000 population),Samoa,,12.47087479
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Samoa,SEX_BTSX,2.390539885
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Samoa,,23.25
Tuberculosis incidence (per 100 000 population),Samoa,,4.699999809
UHC: Service coverage index,Samoa,,55.12797165
Under-five mortality rate (per 1000 live births),Samoa,SEX_BTSX,16.10721016
Adolescent birth rate (per 1000 women),San Marino,AGEGROUP_YEARS15-19,1.230000019
Adolescent birth rate (per 1000 women),San Marino,AGEGROUP_YEARS10-14,0.0
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),San Marino,,9.848679543
Average of 15 International Health Regulations core capacity scores,San Marino,,29.33329964
Density of dentists (per 10 000 population) ,San Marino,,17.54400063
Density of medical doctors (per 10 000 population) ,San Marino,,60.18000031
Density of nursing and midwifery personnel (per 10 000 population) ,San Marino,,80.83799744
Density of pharmacists (per 10 000 population) ,San Marino,,6.586999893
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),San Marino,,92.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),San Marino,,17.85000038
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),San Marino,,0.129999995
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),San Marino,SEX_FMLE,48.0
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),San Marino,,85.0
Neonatal mortality rate (per 1000 live births),San Marino,SEX_BTSX,0.660649717
Number of cases of poliomyelitis caused by wild poliovirus (WPV),San Marino,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),San Marino,,80.0
Prevalence of anaemia in women of reproductive age (15–49 years) (%),San Marino,SEX_FMLE,12.5
Proportion of population using safely-managed drinking-water services (%),San Marino,,100.0
Proportion of population using safely-managed sanitation services (%),San Marino,,90.19249725
Proportion of population with primary reliance on clean fuels and technology (%),San Marino,,100.0
Proportion of safely treated domestic wastewater flows (%),San Marino,,90.19248962
Reported number of people requiring interventions against NTDs,San Marino,,0.0
Road traffic mortality rate (per 100 000 population),San Marino,,5.900000095
Tuberculosis incidence (per 100 000 population),San Marino,,0.0
UHC: Service coverage index,San Marino,,77.10579681
Under-five mortality rate (per 1000 live births),San Marino,SEX_BTSX,1.460582972
Adolescent birth rate (per 1000 women),Sao Tome and Principe,AGEGROUP_YEARS10-14,0.370000005
Adolescent birth rate (per 1000 women),Sao Tome and Principe,AGEGROUP_YEARS15-19,86.05999756
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Sao Tome and Principe,SEX_BTSX,225.3964691
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Sao Tome and Principe,SEX_BTSX,45.09999847
Age-standardized prevalence of obesity among adults (18+ years) (%),Sao Tome and Principe,SEX_BTSX,16.4552803
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Sao Tome and Principe,SEX_BTSX,7.800000191
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Sao Tome and Principe,,6.481699944
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Sao Tome and Principe,,36.23516846
Average of 15 International Health Regulations core capacity scores,Sao Tome and Principe,,37.73329926
Density of dentists (per 10 000 population) ,Sao Tome and Principe,,0.280000001
Density of medical doctors (per 10 000 population) ,Sao Tome and Principe,,4.893000126
Density of nursing and midwifery personnel (per 10 000 population) ,Sao Tome and Principe,,21.52799988
Density of pharmacists (per 10 000 population) ,Sao Tome and Principe,,1.723999977
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Sao Tome and Principe,,97.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Sao Tome and Principe,,13.14000034
Healthy life expectancy at birth (years),Sao Tome and Principe,SEX_MLE,62.26542282
Healthy life expectancy at birth (years),Sao Tome and Principe,SEX_FMLE,62.62544632
Healthy life expectancy at birth (years),Sao Tome and Principe,SEX_BTSX,62.4425621
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Sao Tome and Principe,,1.309999943
Life expectancy at birth (years),Sao Tome and Principe,SEX_BTSX,71.17810822
Life expectancy at birth (years),Sao Tome and Principe,SEX_MLE,69.59341431
Life expectancy at birth (years),Sao Tome and Principe,SEX_FMLE,72.81318665
Malaria incidence (per 1000 population at risk),Sao Tome and Principe,,17.45976067
Maternal mortality ratio (per 100 000 live births),Sao Tome and Principe,,146.2400513
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Sao Tome and Principe,,69.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Sao Tome and Principe,SEX_BTSX,16.70000076
Mortality rate due to homicide (per 100 000 population),Sao Tome and Principe,,5.75159359
Mortality rate from unintentional poisoning (per 100 000 population),Sao Tome and Principe,,0.306703538
Neonatal mortality rate (per 1000 live births),Sao Tome and Principe,SEX_BTSX,6.99397707
New HIV infections (per 1000 uninfected population),Sao Tome and Principe,SEX_BTSX,0.059999999
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Sao Tome and Principe,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Sao Tome and Principe,,97.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Sao Tome and Principe,,4.829999924
Population with household expenditures on health > 25% of total household expenditure or income (%),Sao Tome and Principe,,1.149999976
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Sao Tome and Principe,SEX_FMLE,44.20000076
Prevalence of obesity among children and adolescents (5–19 years) (%),Sao Tome and Principe,SEX_BTSX,4.012209892
Prevalence of overweight in children under 5 (%),Sao Tome and Principe,,4.699999809
Prevalence of stunting in children under 5 (%),Sao Tome and Principe,,10.0
Prevalence of wasting in children under 5 (%),Sao Tome and Principe,,4.099999905
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Sao Tome and Principe,,20.60074234
Proportion of births attended by skilled health personnel (%),Sao Tome and Principe,,96.80000305
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Sao Tome and Principe,,18.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Sao Tome and Principe,,27.0
Proportion of population using a hand-washing facility with soap and water (%),Sao Tome and Principe,,58.05791092
Proportion of population using safely-managed drinking-water services (%),Sao Tome and Principe,,36.3006897
Proportion of population using safely-managed sanitation services (%),Sao Tome and Principe,,34.00349045
Proportion of population with primary reliance on clean fuels and technology (%),Sao Tome and Principe,,4.099999905
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Sao Tome and Principe,SEX_FMLE,57.70000076
Reported number of people requiring interventions against NTDs,Sao Tome and Principe,,100147.0
Road traffic mortality rate (per 100 000 population),Sao Tome and Principe,,11.69999981
Suicide mortality rate (per 100 000 population),Sao Tome and Principe,,0.851194441
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Sao Tome and Principe,SEX_BTSX,5.00744009
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Sao Tome and Principe,,13.36999989
Tuberculosis incidence (per 100 000 population),Sao Tome and Principe,,113.0
UHC: Service coverage index,Sao Tome and Principe,,58.78932953
Under-five mortality rate (per 1000 live births),Sao Tome and Principe,SEX_BTSX,14.45571995
Adolescent birth rate (per 1000 women),Saudi Arabia,AGEGROUP_YEARS15-19,8.279999733
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Saudi Arabia,SEX_BTSX,91.10986328
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Saudi Arabia,SEX_BTSX,34.0
Age-standardized prevalence of obesity among adults (18+ years) (%),Saudi Arabia,SEX_BTSX,40.59907913
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Saudi Arabia,SEX_BTSX,14.89999962
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Saudi Arabia,,60.72743988
Average of 15 International Health Regulations core capacity scores,Saudi Arabia,,94.59999847
Contact coverage of treatment services for alcohol use disorders (%),Saudi Arabia,ALCOHOL,3.176902294
Contact coverage of treatment services for drug use disorders (%),Saudi Arabia,DRUG,19.81689072
Density of dentists (per 10 000 population) ,Saudi Arabia,,6.56400013
Density of medical doctors (per 10 000 population) ,Saudi Arabia,,30.76799965
Density of nursing and midwifery personnel (per 10 000 population) ,Saudi Arabia,,55.08499908
Density of pharmacists (per 10 000 population) ,Saudi Arabia,,9.348999977
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Saudi Arabia,,98.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Saudi Arabia,,14.39999962
Healthy life expectancy at birth (years),Saudi Arabia,SEX_FMLE,65.11685181
Healthy life expectancy at birth (years),Saudi Arabia,SEX_BTSX,65.64451599
Healthy life expectancy at birth (years),Saudi Arabia,SEX_MLE,65.7972641
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Saudi Arabia,,0.0
Life expectancy at birth (years),Saudi Arabia,SEX_BTSX,76.42921448
Life expectancy at birth (years),Saudi Arabia,SEX_FMLE,77.36849976
Life expectancy at birth (years),Saudi Arabia,SEX_MLE,75.73210144
Malaria incidence (per 1000 population at risk),Saudi Arabia,,0.0
Maternal mortality ratio (per 100 000 live births),Saudi Arabia,,16.20376015
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Saudi Arabia,,98.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Saudi Arabia,SEX_BTSX,1.899999976
Mortality rate due to homicide (per 100 000 population),Saudi Arabia,,2.351121187
Mortality rate from unintentional poisoning (per 100 000 population),Saudi Arabia,,0.298754066
Neonatal mortality rate (per 1000 live births),Saudi Arabia,SEX_BTSX,3.094652891
New HIV infections (per 1000 uninfected population),Saudi Arabia,SEX_BTSX,0.039999999
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Saudi Arabia,,0.0
Percentage of bloodstream infection due to Escherichia coli resistant to 3rd-generation cephalosporin (%),Saudi Arabia,,52.97000122
Percentage of bloodstream infections due methicillin-resistant Staphylococcus aureus (%),Saudi Arabia,,50.38000107
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Saudi Arabia,,98.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Saudi Arabia,,1.309999943
Population with household expenditures on health > 25% of total household expenditure or income (%),Saudi Arabia,,0.579999983
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Saudi Arabia,SEX_FMLE,27.5
Prevalence of obesity among children and adolescents (5–19 years) (%),Saudi Arabia,SEX_BTSX,18.12199974
Prevalence of overweight in children under 5 (%),Saudi Arabia,,10.10000038
Prevalence of stunting in children under 5 (%),Saudi Arabia,,12.39999962
Prevalence of wasting in children under 5 (%),Saudi Arabia,,4.5
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Saudi Arabia,,14.33255768
Proportion of births attended by skilled health personnel (%),Saudi Arabia,,99.80000305
Proportion of population using safely-managed sanitation services (%),Saudi Arabia,,79.92389679
Proportion of population with primary reliance on clean fuels and technology (%),Saudi Arabia,,100.0
Proportion of safely treated domestic wastewater flows (%),Saudi Arabia,,85.19016266
Reported number of people requiring interventions against NTDs,Saudi Arabia,,4223.0
Road traffic mortality rate (per 100 000 population),Saudi Arabia,,18.5
Suicide mortality rate (per 100 000 population),Saudi Arabia,,0.949227393
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Saudi Arabia,SEX_BTSX,0.0
Tuberculosis incidence (per 100 000 population),Saudi Arabia,,8.199999809
UHC: Service coverage index,Saudi Arabia,,74.36740112
Under-five mortality rate (per 1000 live births),Saudi Arabia,SEX_BTSX,6.431022167
Adolescent birth rate (per 1000 women),Senegal,AGEGROUP_YEARS10-14,4.25
Adolescent birth rate (per 1000 women),Senegal,AGEGROUP_YEARS15-19,67.41999817
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Senegal,SEX_BTSX,146.3955231
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Senegal,SEX_BTSX,40.5
Age-standardized prevalence of obesity among adults (18+ years) (%),Senegal,SEX_BTSX,10.20713997
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Senegal,SEX_BTSX,6.5
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Senegal,,92.23149872
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Senegal,,42.18270874
Average of 15 International Health Regulations core capacity scores,Senegal,,50.0
Density of dentists (per 10 000 population) ,Senegal,,0.128999993
Density of medical doctors (per 10 000 population) ,Senegal,,1.264000058
Density of nursing and midwifery personnel (per 10 000 population) ,Senegal,,4.354000092
Density of pharmacists (per 10 000 population) ,Senegal,,0.202999994
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Senegal,,88.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Senegal,,4.369999886
Healthy life expectancy at birth (years),Senegal,SEX_MLE,58.58459854
Healthy life expectancy at birth (years),Senegal,SEX_BTSX,58.90299988
Healthy life expectancy at birth (years),Senegal,SEX_FMLE,59.18867874
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Senegal,,0.930000007
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Senegal,SEX_FMLE,25.0
Life expectancy at birth (years),Senegal,SEX_BTSX,67.79198456
Life expectancy at birth (years),Senegal,SEX_MLE,65.94354248
Life expectancy at birth (years),Senegal,SEX_FMLE,69.47214508
Malaria incidence (per 1000 population at risk),Senegal,,48.01874161
Maternal mortality ratio (per 100 000 live births),Senegal,,260.8806152
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Senegal,,66.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Senegal,SEX_BTSX,31.70000076
Mortality rate due to homicide (per 100 000 population),Senegal,,7.608268738
Mortality rate from unintentional poisoning (per 100 000 population),Senegal,,0.785197556
Neonatal mortality rate (per 1000 live births),Senegal,SEX_BTSX,20.44594002
New HIV infections (per 1000 uninfected population),Senegal,SEX_BTSX,0.090000004
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Senegal,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Senegal,,88.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Senegal,,6.860000134
Population with household expenditures on health > 25% of total household expenditure or income (%),Senegal,,1.299999952
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Senegal,SEX_FMLE,52.70000076
Prevalence of obesity among children and adolescents (5–19 years) (%),Senegal,SEX_BTSX,2.52083993
Prevalence of overweight in children under 5 (%),Senegal,,3.400000095
Prevalence of stunting in children under 5 (%),Senegal,,17.0
Prevalence of wasting in children under 5 (%),Senegal,,8.100000381
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Senegal,,22.3211689
Proportion of births attended by skilled health personnel (%),Senegal,,74.5
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Senegal,,12.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Senegal,,24.0
Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis (%),Senegal,,7.692309856
Proportion of population using a hand-washing facility with soap and water (%),Senegal,,22.24600983
